correct_fill;cpf_died;cpf_dirty;max_value;days_last;charge_back;amount;class
0.203248472;0.557085636;0.281728195;0.73919708;0.432879175;-0.769457904;17.77;0
0.235295024;0.519125839;0.35980237;0.725343391;0.442314879;-0.075207445;2.69;0
0.28989352;0.569046749;0.495184193;0.670667132;0.422782462;1;276;0
0.170011715;0.586091172;0.327437928;0.728429066;0.435588283;-1;44.95;0
0.224280945;0.520554347;0.460484507;0.704214752;0.435799007;-0.313814371;10;0
0.226283604;0.542427735;0.479516893;0.732698854;0.418807006;-0.270429159;74;0
0.177085184;0.497361555;0.371278108;0.737358503;0.429296113;-1;22.09;0
0.304307215;0.526583534;0.289016916;0.719886668;0.437906116;1;87;0
0.174436243;0.484921405;0.612309999;0.705234687;0.436764622;-1;150;0
0.261697406;0.555803327;0.559649838;0.710250481;0.436987196;0.496768793;154;0
0.25142403;0.505871853;0.582336768;0.687729244;0.433305514;0.274208297;112.18;0
0.249653983;0.514111242;0.539541353;0.745167694;0.431372751;0.235862349;49.95;0
0.145762531;0.542983378;0.415775595;0.71250312;0.440513865;-2;74;0
0.293160915;0.527399589;0.382942463;0.733933711;0.434684467;1;69.9;0
0.191935899;0.511497984;0.495382595;0.675461809;0.397814835;-1;110;0
0.358228675;0.554458386;0.356833267;0.736307302;0.433082804;3;14.95;0
0.210908703;0.586931444;0.666822959;0.648381191;0.449455286;-0.603508113;17.99;0
0.209569638;0.56220412;0.496674468;0.697232529;0.431355015;-0.632517362;158;0
0.197652677;0.555438275;0.417757359;0.715115278;0.433722431;-0.89068416;32;0
0.313801848;0.51715999;0.501237101;0.690253197;0.435257834;2;0;0
0.361760189;0.552555058;0.324207748;0.725632592;0.43378962;3;100.07;0
0.174540586;0.578049834;0.667282122;0.69452549;0.437678284;-1;5;0
0.283638145;0.520045936;0.375009793;0.712003112;0.433911122;0.972088833;1;0
0.231498727;0.523915387;0.547130341;0.726398772;0.43104406;-0.157449706;33.99;0
0.29964647;0.55229052;0.316866132;0.715724723;0.414463798;1;7.36;0
0.368905636;0.557717999;0.395297621;0.739815096;0.439577719;3;5.08;0
0.234901519;0.480748786;0.441243839;0.70454609;0.430440565;-0.083732253;115.81;0
0.206045664;0.55412692;0.385612211;0.714989961;0.434473988;-0.708860073;155.19;0
0.295696278;0.526776871;0.371775274;0.713096241;0.438082931;1;9.99;0
0.292124435;0.52868518;0.307246221;0.73822502;0.434814948;1;34.84;0
0.225989824;0.547195851;0.448841479;0.718684976;0.429262854;-0.276793553;213.54;0
0.279522938;0.53120104;0.557526803;0.730086466;0.436232944;0.88293776;24.98;0
0.261777578;0.517717078;0.400816508;0.72084295;0.43665048;0.498505615;38.25;0
0.199056888;0.549602334;0.59555938;0.698005647;0.435905978;-0.860263608;2.5;0
0.353883602;0.554121246;0.297294143;0.720802332;0.436998623;2;1;0
0.246467271;0.520778607;0.58514138;0.713342863;0.431835861;0.166826011;59.89;0
0.175995523;0.533470212;0.473039682;0.695430517;0.450341165;-1;24.99;0
0.269109908;0.44599278;0.516280241;0.577450057;0.43750055;0.657351839;1;0
0.260747503;0.531961736;0.211212827;0.748160207;0.433252792;0.476190262;0.99;0
0.236380923;0.516023764;0.283188343;0.741299952;0.428515009;-0.051682729;195;0
0.216501219;0.50059134;0.459786133;0.740577015;0.429103058;-0.482352902;8.35;0
0.169928584;0.588346118;0.409468434;0.726445622;0.435079352;-1;15;0
0.252707848;0.511771681;0.246716396;0.727329119;0.437379301;0.302020709;74.9;0
0.17712231;0.614435112;0.528808684;0.68244311;0.441678304;-1;78;0
0.200844084;0.556449572;0.274841786;0.728662571;0.435488852;-0.82154612;5;0
0.30655685;0.518473235;0.476284909;0.713710051;0.43478322;1;262.02;0
0.227635625;0.564824413;0.445728862;0.669101259;0.439582249;-0.241139228;13.48;0
0.167732321;0.507002064;0.455498252;0.689280484;0.447851192;-2;516.78;0
0.31091079;0.505775102;0.287484948;0.71206358;0.438977029;2;18.28;0
0.31360412;0.508804762;0.424298341;0.7042682;0.451155214;2;13.99;0
0.268201386;0.507064164;0.387941128;0.711426512;0.429407108;0.637669792;544.23;0
0.270357722;0.529597003;0.465280931;0.600382019;0.392044623;0.68438424;1.59;0
0.285638273;0.527061266;0.539120318;0.722182658;0.436401992;1;34.9;0
0.159534745;0.577424606;0.630023391;0.701982839;0.4363672;-2;49.95;0
0.266211776;0.542015975;0.334906763;0.729586205;0.457299186;0.59456726;40.22;0
0.313266209;0.47264463;0.356970688;0.614469398;0.447791024;2;1;0
0.168655403;0.583723353;0.459931623;0.708563039;0.438717168;-2;20.8;0
0.251930112;0.52286171;0.507811296;0.699571602;0.433013483;0.285171965;1.98;0
0.35057067;0.556346875;0.355331442;0.722023865;0.43743735;2;12.16;0
0.226557152;0.535726335;0.266028392;0.720980183;0.446429758;-0.264503056;15.79;0
0.21110013;0.547369898;0.473159226;0.717065838;0.434575239;-0.599361062;85.85;0
0.267984946;0.525002657;0.456329417;0.72569208;0.433127331;0.632980869;13.49;0
0.170309016;0.51484813;0.247595659;0.717516699;0.435733095;-1;25;0
0.284731154;0.53085698;0.49404393;0.752433116;0.453704291;0.995767564;1;0
0.259712338;0.522494823;0.425512123;0.726160637;0.441562782;0.453764653;107.4;0
0.261634771;0.532478751;0.317871266;0.697967623;0.416807023;0.495411868;188.02;0
0.172100526;0.507009277;0.25817477;0.727141559;0.426424879;-1;134.88;0
0.254737803;0.502797395;0.371223419;0.71960303;0.446454889;0.34599725;10;0
0.180404381;0.487990612;0.347246035;0.714899388;0.447614933;-1;27.78;0
0.281979774;0.504416944;0.39979581;0.710657509;0.464730682;0.936162192;0.76;0
0.208830311;0.514505939;0.574858086;0.704053809;0.402067637;-0.648534;34.9;0
0.120442498;0.503425045;0.315300046;0.728681909;0.438647579;-3;119.96;0
0.289320581;0.531716036;0.508567885;0.729935412;0.435387895;1;8.37;0
0.124896177;0.515285632;0.413499419;0.707743634;0.433193688;-2;10;0
0.390803236;0.542884347;0.460740604;0.657004285;0.439837051;3;20.03;0
0.154026068;0.480297548;0.452665125;0.710987688;0.445877229;-2;49.66;0
0.236765788;0.528383316;0.278333947;0.742445704;0.407083747;-0.043345097;1.5;0
0.167250054;0.553636686;0.317639219;0.709435289;0.424115793;-2;144.99;0
0.269645902;0.555551303;0.571695603;0.708150129;0.437130572;0.668963502;189;0
0.236575657;0.509516619;0.467375784;0.672951962;0.425858848;-0.04746404;204.93;0
0.211830524;0.548914057;0.506664331;0.702264337;0.43588394;-0.583537963;56;0
0.2367119;0.499186438;0.368662591;0.738706402;0.429169451;-0.044512505;55.74;0
0.153711868;0.478594456;0.589447715;0.659242788;0.440163898;-2;16.74;0
0.271448996;0.534082203;0.611619169;0.731376387;0.434544541;0.708025409;1;0
0.214633056;0.50677061;0.288049503;0.730119423;0.440585651;-0.522824417;6.42;0
0.290803055;0.513603663;0.332905221;0.688932679;0.435902836;1;1;0
0.250352544;0.51257477;0.349990283;0.709529761;0.431605739;0.250995831;205.03;0
0.383964816;0.542341385;0.297951053;0.72505275;0.432944323;3;24.45;0
0.109818928;0.421940761;0.493511892;0.729936902;0.427127407;-3;309.29;0
0.244664188;0.51418076;0.195210424;0.718865478;0.433103977;0.127764354;94.84;0
0.149117754;0.554243848;0.411667118;0.675563502;0.442873814;-2;58;0
0.241857766;0.498742348;0.396666161;0.710880934;0.437276621;0.066966561;61.63;0
0.236927497;0.514439522;0.289116819;0.717300064;0.447484495;-0.039841862;2.58;0
0.269397397;0.522335504;0.272083136;0.727308939;0.440749239;0.663579953;0;0
0.289242036;0.52547581;0.577693967;0.719850471;0.436371161;1;4.6;0
0.179941535;0.53337404;0.565349867;0.706237542;0.43260583;-1;84;0
0.277913984;0.555161154;0.597377748;0.711932521;0.435034103;0.848081674;263.49;0
0.210804238;0.525444648;0.466890096;0.730011817;0.432549744;-0.605771224;54.98;0
0.21751096;0.54733545;0.630080253;0.696622431;0.43486945;-0.46047805;10;0
0.085645122;0.55513737;0.269509857;0.706084581;0.423002998;-3;134;0
0.222124141;0.488530837;0.450069831;0.700945057;0.437251435;-0.360538962;7.6;0
0.315946051;0.516152863;0.227379582;0.699310689;0.439921124;2;99.99;0
0.183313422;0.522180315;0.454856433;0.723488095;0.442177723;-1;3.58;0
0.270954105;0.517225375;0.435644026;0.706604677;0.433522027;0.697304171;1.29;0
0.302904974;0.584808391;0.446070667;0.672170733;0.429248579;1;200.24;0
0.231775248;0.506776481;0.663713526;0.685776281;0.447763357;-0.151459207;0.99;0
0.14386623;0.563385009;0.507980537;0.701710947;0.441944009;-2;51.9;0
0.170776406;0.531691123;0.28977519;0.723853795;0.454661811;-1;0.77;0
0.272705406;0.519930743;0.599578827;0.723460811;0.430809292;0.73524402;192;0
0.231624895;0.498272325;0.176131781;0.732784434;0.454448519;-0.154716432;49.66;0
0.289155496;0.50575651;0.369234984;0.686527148;0.432052196;1;67.72;0
0.234342262;0.521636068;0.253055272;0.737444344;0.424914285;-0.095847904;5.51;0
0.295962052;0.526885505;0.378046118;0.71924823;0.438925195;1;70;0
0.193767844;0.572913429;0.46943211;0.707590507;0.43265351;-0.97484445;450;0
0.217412555;0.540240686;0.619620223;0.676614134;0.438426787;-0.46260989;47;0
0.285472073;0.530104629;0.43512801;0.740866545;0.435654791;1;50.95;0
0.186554051;0.570208495;0.597862847;0.706259441;0.431514486;-1;561.15;0
0.379651381;0.539541234;0.25550656;0.701176016;0.436544325;3;116.96;0
0.21788945;0.518516178;0.462520789;0.710236765;0.43335815;-0.452278521;39.99;0
0.222094547;0.543899996;0.594726156;0.67987554;0.437355407;-0.361180083;4.22;0
0.243585486;0.513349881;0.196003911;0.7247029;0.431149418;0.104395572;11.5;0
0.284805761;0.518713433;0.413601523;0.723615817;0.441193141;0.997383841;9.79;0
0.234012307;0.518664739;0.370933292;0.726268236;0.431814055;-0.102995975;0.77;0
0.200597025;0.568842848;0.315341244;0.702014062;0.434117686;-0.826898369;363;0
0.188815993;0.531971351;0.468691248;0.702294707;0.4647164;-1;1;0
0.240824524;0.518962399;0.597167281;0.715728118;0.431006789;0.044582612;0.22;0
0.225862384;0.523410276;0.39123532;0.737450557;0.431742757;-0.279554372;0;0
0.134867628;0.553724905;0.421539866;0.722424901;0.44163503;-2;133;0
0.240138782;0.508437072;0.264568878;0.711920215;0.447551641;0.029726819;3.99;0
0.218072916;0.519504648;0.440495574;0.728020398;0.429544146;-0.44830395;0.76;0
0.234634521;0.52484524;0.446326394;0.72586955;0.431790728;-0.089516457;66.99;0
0.220766119;0.494069935;0.353436878;0.709806528;0.437211573;-0.389958901;70.99;0
0.231596399;0.526148879;0.212393198;0.742892776;0.43118663;-0.155333752;6.14;0
0.156243586;0.524331977;0.452629054;0.70877369;0.434624634;-2;94.64;0
0.295056329;0.528149471;0.475039423;0.721329138;0.436465732;1;36;0
0.194441201;0.581133782;0.52284502;0.691862542;0.441223714;-0.960256969;11;0
0.294010709;0.523341193;0.4027492;0.718263706;0.436711971;1;1;0
0.214794778;0.505069317;0.367454272;0.734710663;0.419827553;-0.519320914;4;0
0.245926305;0.525121025;0.175994692;0.726704825;0.431204655;0.155106626;89.1;0
0.265683104;0.531585549;0.620344319;0.740295653;0.450855451;0.583114203;6.79;0
0.208667069;0.549797436;0.474284675;0.706634904;0.435580919;-0.652070441;20.5;0
0.292755623;0.540726663;0.339501304;0.677812663;0.441202348;1;108.86;0
0.18004045;0.583721947;0.437026626;0.699148866;0.438934669;-1;108.35;0
0.273869061;0.535954848;0.473553969;0.695118651;0.422947003;0.760453241;3.59;0
0.279555752;0.507785008;0.331670777;0.68479073;0.440730069;0.883648635;84;0
0.240622982;0.505331471;0.471426584;0.732397396;0.442669223;0.04021643;11.98;0
0.190392727;0.500450247;0.315487407;0.751996326;0.434612667;-1;38.93;0
0.187914646;0.534412238;0.403808613;0.693787488;0.439041618;-1;21.06;0
0.227913172;0.491533163;0.597629471;0.722703841;0.431272007;-0.235126496;28.4;0
0.245398956;0.511963056;0.493415138;0.706643316;0.433663417;0.14368223;42;0
0.308738341;0.50685185;0.550540244;0.718114554;0.454402302;2;426.72;0
0.296579341;0.545738851;0.421943752;0.728620033;0.440671722;1;175.6;0
0.125563254;0.453025424;0.353702138;0.713650239;0.433895673;-2;200;0
0.309043317;0.511846931;0.484190325;0.722752858;0.45042943;2;264.98;0
0.257291947;0.504246995;0.552239386;0.697283085;0.447713868;0.401329749;14;0
0.217866506;0.519647136;0.445878734;0.689336439;0.438377224;-0.452775564;1.79;0
0.333738899;0.501087383;0.488184307;0.682863603;0.43611224;2;460.98;0
0.216957752;0.551226478;0.373267962;0.715187576;0.432475817;-0.472462661;96;0
0.254109735;0.4989446;0.465410839;0.693701507;0.43702599;0.332390924;9.99;0
0.122782608;0.585142604;0.505332327;0.717887049;0.434796248;-3;15;0
0.203356655;0.552186581;0.536888593;0.714224744;0.433368276;-0.76711426;25;0
0.183403598;0.575263286;0.691733154;0.69474452;0.436386925;-1;150;0
0.285773306;0.517809514;0.59786702;0.718238432;0.436837854;1;27.37;0
0.231884614;0.509872647;0.528506021;0.740760934;0.435626448;-0.149089923;49.74;0
0.299153186;0.501006414;0.367993897;0.670568458;0.437229291;1;1;0
0.213510913;0.551047593;0.306702793;0.721620462;0.433170076;-0.547134323;52.49;0
0.407886031;0.534899694;0.509688703;0.754447348;0.443368946;4;760;0
0.291484986;0.524674525;0.595431441;0.71967354;0.437061942;1;5.9;0
0.18893826;0.477666661;0.456379628;0.699172928;0.437689542;-1;161.43;0
0.214777967;0.569689518;0.372970856;0.668270577;0.429927828;-0.519685099;8.91;0
0.180108136;0.576633289;0.45407577;0.699842887;0.437532367;-1;125;0
0.166475813;0.50534782;0.401183763;0.753072068;0.439153578;-2;0.77;0
0.177375228;0.56962485;0.699757839;0.689384095;0.434139289;-1;474;0
0.230448988;0.524349879;0.517252552;0.701169217;0.478593718;-0.180191052;438.2;0
0.288306461;0.477098253;0.365120461;0.716894246;0.427009724;1;801.35;0
0.227820756;0.505391835;0.505869568;0.729176534;0.442663916;-0.237128568;9.21;0
0.28566743;0.504622848;0.436882808;0.662980647;0.434772822;1;10.7;0
0.207523096;0.557126836;0.360418029;0.712842938;0.436124481;-0.67685327;21.99;0
0.19371694;0.497339058;0.37179735;0.691522365;0.423589009;-0.97594723;37.73;0
0.24126312;0.523885782;0.462560039;0.712665375;0.433084253;0.054084274;100.69;0
0.272541616;0.518344647;0.347321179;0.752529159;0.436870326;0.731695704;1.5;0
0.292090569;0.507848617;0.488993253;0.668630416;0.436511722;1;1;0
0.190739205;0.457014825;0.449152064;0.787103936;0.424338186;-1;230.39;0
0.246149371;0.522672252;0.425712258;0.713605343;0.431261283;0.15993908;5.95;0
0.306972438;0.524341304;0.260007235;0.728079138;0.436460342;1;1;0
0.264244923;0.531066571;0.488713372;0.73046252;0.433198112;0.551957714;0.89;0
0.320879143;0.495871879;0.445652034;0.590662389;0.43601666;2;1;0
0.275059649;0.566997875;0.497856603;0.687642651;0.463438063;0.78624591;12.62;0
0.204411722;0.546335224;0.64101019;0.675555259;0.437098932;-0.744257473;0.2;0
0.300437992;0.52291473;0.410858981;0.725100142;0.434527807;1;249.27;0
0.351394437;0.550309674;0.389986697;0.704348694;0.436557042;2;0;0
0.143365769;0.471314549;0.150449853;0.708906992;0.42833096;-2;33.31;0
0.244140951;0.516205232;0.447095277;0.697447378;0.433879407;0.116429047;18.88;0
0.407136342;0.490999276;0.438069718;0.721523161;0.409648771;4;1417.42;0
0.281233846;0.539667528;0.551698486;0.675559161;0.440022336;0.920002544;104.7;0
0.274983027;0.559632691;0.394903488;0.722988143;0.436018685;0.784585973;106.5;0
0.354742278;0.550998621;0.301882316;0.737836904;0.433767538;3;90.52;0
0.175402599;0.582120133;0.452761634;0.709332289;0.433947008;-1;326;0
0.245361058;0.515837244;0.423874733;0.715140914;0.40798518;0.142861222;29.18;0
0.200192608;0.476751547;0.516684813;0.704122321;0.428205023;-0.835659573;119.44;0
0.280383472;0.533950122;0.302196299;0.738516102;0.435814318;0.901580197;94.95;0
0.282029322;0.608125003;0.50604737;0.663495265;0.321224984;0.937235588;45.13;0
0.321123951;0.490500162;0.477323052;0.573444333;0.439100243;2;18.99;0
0.229427697;0.550360458;0.311987246;0.717078233;0.436907192;-0.2023161;9.81;0
0.237379742;0.508910725;0.404304458;0.70789036;0.435895208;-0.030044496;67.3;0
0.169164591;0.579479735;0.53327537;0.698948817;0.436626888;-2;45;0
0.149558016;0.543767126;0.198885472;0.717050138;0.452769654;-2;9.99;0
0.187799265;0.492072288;0.329432818;0.737422045;0.437496155;-1;8;0
0.362803482;0.544673917;0.34785019;0.706986312;0.437328007;3;21.12;0
0.215469744;0.487406315;0.425276021;0.725343596;0.432433967;-0.504698585;35.64;0
0.221659365;0.555323282;0.659449859;0.692088299;0.445399813;-0.370607795;1.99;0
0.329547304;0.51027023;0.566804248;0.686742396;0.435110147;2;440;0
0.204584752;0.540292969;0.230226208;0.702799589;0.420495427;-0.740508996;141.1;0
0.227821632;0.52720976;0.419005845;0.732134893;0.431033329;-0.237109594;20;0
0.201068448;0.478350277;0.278056756;0.676933505;0.430789034;-0.816685531;72;0
0.308716621;0.519950347;0.557782924;0.712176006;0.436246336;2;300;0
0.21812043;0.553606579;0.425230183;0.731568689;0.429823519;-0.447274609;352;0
0.24568598;0.523055378;0.461035985;0.732654627;0.428386428;0.149900264;76.95;0
0.271297787;0.516976884;0.444186039;0.706179145;0.433449086;0.704749636;11.28;0
0.268852264;0.526459568;0.515606182;0.730310456;0.431430092;0.651770279;35;0
0.254016745;0.508224193;0.394571687;0.69910759;0.433243896;0.330376405;69.35;0
0.280877447;0.552643774;0.38916456;0.706850339;0.43831686;0.91228158;131;0
0.114530872;0.585042599;0.372107018;0.697498149;0.43183081;-3;26;0
0.22567773;0.516434933;0.525707006;0.700673848;0.433373142;-0.283554692;50;0
0.2612368;0.509679457;0.472477512;0.73000291;0.424805827;0.486790317;588;0
0.305801684;0.541262552;0.349304376;0.564569707;0.429677379;1;0.89;0
0.30910923;0.518703054;0.457956247;0.707672648;0.436354411;2;212.92;0
0.211604498;0.517754552;0.439895008;0.712567486;0.432922222;-0.588434548;39;0
0.204754345;0.500120373;0.521030946;0.708136782;0.437948632;-0.736834963;1.18;0
0.162295964;0.52305272;0.45063392;0.71031638;0.446048534;-2;12;0
0.242716324;0.52812125;0.387085133;0.728385185;0.430947361;0.085566206;47.85;0
0.150959862;0.586887823;0.264626889;0.718221702;0.448825289;-2;34;0
0.262663581;0.531145974;0.295237409;0.743213235;0.433506227;0.517699825;1.29;0
0.226921322;0.551545959;0.376381349;0.706762343;0.442585647;-0.256613742;17.99;0
0.265193476;0.509660421;0.237877071;0.714819715;0.432735505;0.572506983;116.83;0
0.291874085;0.543599996;0.32414436;0.722891707;0.431498994;1;5.27;0
0.283627042;0.526748068;0.651730109;0.67551052;0.446371518;0.971848287;9.99;0
0.238411612;0.488386261;0.397354328;0.705562812;0.426285881;-0.007690264;372.52;0
0.166972316;0.495239092;0.428582828;0.718913293;0.445267305;-2;1;0
0.18587522;0.538941487;0.479083116;0.699957542;0.426233631;-1;79;0
0.274308655;0.525238717;0.523543427;0.724683162;0.435981227;0.769976506;44.8;0
0.148278538;0.518355285;0.379539344;0.729329311;0.433546789;-2;148.39;0
0.263458399;0.52474189;0.519045751;0.721398479;0.433378861;0.53491861;0.69;0
0.189358302;0.49443814;0.250598584;0.697342289;0.429415119;-1;4;0
0.214721233;0.542031248;0.604835228;0.679855874;0.435017482;-0.52091418;282.16;0
0.187148616;0.523739416;0.402326568;0.657316889;0.429599569;-1;57.4;0
0.17373673;0.588740916;0.55363533;0.716860145;0.434705922;-1;10;0
0.257808783;0.514348438;0.506705641;0.663776273;0.414329517;0.412526401;20.85;0
0.259481657;0.529975166;0.485285631;0.736038356;0.432334539;0.448767219;26.85;0
0.283366892;0.518760293;0.232961686;0.717789373;0.434730237;0.966212455;69.99;0
0.365120031;0.542997669;0.55201653;0.694664355;0.438072489;3;6.77;0
0.108761062;0.561014929;0.5223543;0.703380016;0.441832806;-3;25;0
0.381162112;0.536065166;0.515054624;0.685932717;0.436621569;3;182.8;0
0.300335378;0.511682052;0.305482962;0.739481651;0.437393506;1;325.1;0
0.290270115;0.49834805;0.329572657;0.741597291;0.430931994;1;126.87;0
0.221108596;0.550354325;0.423922878;0.725169811;0.430214406;-0.382539544;151.5;0
0.198205915;0.492055477;0.426351306;0.709171615;0.437337138;-0.878698913;369.46;0
0.158043226;0.552189668;0.48282238;0.717215725;0.433711665;-2;110.75;0
0.296143492;0.525278404;0.520007108;0.710743808;0.43913303;1;88.85;0
0.262714286;0.519243472;0.418401846;0.724518673;0.436995929;0.518798276;15.75;0
0.271274517;0.518649662;0.433137355;0.711182404;0.433175482;0.704245516;79.99;0
0.23851905;0.537923357;0.389950102;0.677392021;0.43680053;-0.005362752;126.28;0
0.205340379;0.551851482;0.379762817;0.701111641;0.435825032;-0.724139231;110;0
0.267737915;0.499246344;0.454132477;0.665752752;0.434024565;0.627629244;0.76;0
0.242488727;0.516974029;0.430137862;0.725528681;0.410809461;0.080635583;29.18;0
0.276226571;0.526113498;0.284055432;0.716982032;0.435051314;0.811525894;9.19;0
0.209422372;0.521720103;0.560242439;0.712241029;0.422415733;-0.635707703;290.9;0
0.224010445;0.540500379;0.456890397;0.691152448;0.434992965;-0.319674429;340.25;0
0.185587078;0.476425658;0.462010744;0.740845214;0.424009029;-1;134.9;0
0.363503709;0.552217948;0.447395688;0.728939903;0.431585973;3;382.97;0
0.233617352;0.500306081;0.414011751;0.732015903;0.447961124;-0.111552212;15.93;0
0.234015307;0.518663352;0.370935016;0.726268909;0.431813288;-0.10293099;0.85;0
0.251065754;0.485238595;0.305653993;0.670319951;0.43558677;0.266446689;0.76;0
0.300283275;0.521641224;0.41539729;0.758635771;0.413677187;1;5;0
0.355060167;0.551514237;0.362329072;0.719175387;0.435639347;3;19.02;0
0.068009139;0.49062918;0.406823188;0.718009132;0.420031344;-4;314.01;0
0.216283704;0.526924491;0.475242081;0.725909363;0.426596066;-0.487065107;18.48;0
0.280913911;0.517512796;0.494309181;0.708437241;0.4332358;0.913071535;101.99;0
0.368200712;0.560863083;0.402780124;0.748946233;0.438543125;3;5.08;0
0.34342445;0.563119124;0.495429758;0.722824448;0.460587051;2;17.76;0
0.254901768;0.502821847;0.333410094;0.713215087;0.425059637;0.349549371;11.95;0
0.270382843;0.51587666;0.585516981;0.697428693;0.43393732;0.68492846;0.89;0
0.191007767;0.485063655;0.168425629;0.744423508;0.440635206;-1;1;0
0.145087951;0.535771927;0.514718067;0.69920947;0.447130817;-2;45.2;0
0.202897992;0.547733984;0.486620452;0.712651667;0.433895614;-0.777050644;155.75;0
0.2077252;0.547898689;0.517144508;0.697279658;0.437533166;-0.672474914;22;0
0.20964943;0.474091273;0.402134745;0.703170038;0.427826764;-0.630788759;182.15;0
0.28715477;0.536305263;0.32805669;0.75000266;0.433932048;1;1;0
0.296792773;0.53220961;0.276412399;0.732238019;0.435415056;1;1;0
0.238291139;0.516176355;0.444897207;0.720713901;0.448121922;-0.010300164;0.99;0
0.240600823;0.48736542;0.487073663;0.661693233;0.452257893;0.039736389;84;0
0.274112645;0.515463281;0.607018167;0.696495823;0.433958774;0.765730189;8.99;0
0.201197251;0.540206139;0.429827922;0.70069195;0.439082127;-0.813895186;4.99;0
0.10122163;0.415923468;0.318598011;0.682836705;0.44881072;-3;8.78;0
0.205787899;0.483171546;0.179790825;0.723553619;0.424652259;-0.714444235;69.34;0
0.210168078;0.503768977;0.353616146;0.741037873;0.433957094;-0.619552873;52.9;0
0.219654109;0.513890943;0.417436677;0.684852524;0.416714377;-0.414049285;8.99;0
0.165656331;0.508467033;0.408593643;0.762181636;0.43810082;-2;0.92;0
0.274141366;0.516435613;0.515245027;0.702031475;0.433786921;0.766352406;0.69;0
0.326511571;0.537474038;0.472390729;0.721165302;0.435267862;2;4.53;0
0.241707832;0.497442265;0.490112872;0.703272171;0.433554745;0.063718431;14.5;0
0.175973838;0.583432295;0.374871102;0.688253321;0.416889517;-1;165;0
0.201863676;0.578611904;0.231014169;0.697264181;0.405789377;-0.799457879;69.95;0
0.227124576;0.476581311;0.314679147;0.701399669;0.438982035;-0.252210494;200;0
0.298454946;0.527197779;0.433174252;0.716112833;0.43748526;1;45;0
0.368543177;0.538565244;0.459882504;0.687517475;0.437379528;3;77.89;0
0.243065211;0.485061825;0.389203113;0.702346028;0.427024729;0.093124421;527.72;0
0.289573386;0.524464039;0.555472204;0.724117409;0.43616369;1;53.06;0
0.213912386;0.553752341;0.387954478;0.722118628;0.431708083;-0.538436884;18.45;0
0.260865671;0.500107345;0.440315869;0.805252141;0.370444762;0.478750238;47.9;0
0.242312439;0.5199752;0.438083811;0.734706785;0.409720198;0.076816516;29.18;0
0.261010945;0.554590556;0.566680426;0.710619362;0.418345323;0.481897419;44.22;0
0.240049421;0.506500466;0.47307566;0.699268902;0.447941746;0.027790919;9.9;0
0.294689288;0.525647063;0.480724831;0.713005285;0.438910347;1;6.98;0
0.255422819;0.522023027;0.602958002;0.721613324;0.433602065;0.360837329;18.35;0
0.307264416;0.519834757;0.356078424;0.708912801;0.438230599;1;87;0
0.259603984;0.535976117;0.374681496;0.718453061;0.449071879;0.451417292;14.41;0
0.313347013;0.520745623;0.255065217;0.702857176;0.43764986;2;40.68;0
0.19643697;0.498470241;0.409333744;0.748139375;0.433083747;-0.917021003;191.76;0
0.261202607;0.541410054;0.47565315;0.726265273;0.451104269;0.486049556;158;0
0.291408071;0.533262346;0.263267793;0.734099828;0.437696579;1;45;0
0.278233227;0.522661469;0.369824574;0.734442367;0.431389161;0.854997709;275.43;0
0.292367169;0.514738673;0.498137305;0.716753233;0.438313888;1;373.31;0
0.30341713;0.521537976;0.530664285;0.711458234;0.436917694;1;26.4;0
0.265438069;0.523115849;0.46776786;0.711322867;0.433437507;0.577805813;1.98;0
0.195033802;0.514613882;0.447106032;0.692082185;0.427129167;-0.947418978;47.4;0
0.277225698;0.518577698;0.249316124;0.713158673;0.435912192;0.833170787;11.5;0
0.221958739;0.5157898;0.4349978;0.725174803;0.451598467;-0.364122201;4.49;0
0.225722519;0.528676327;0.541427112;0.722799426;0.430584462;-0.282584395;3.12;0
0.14666638;0.541298649;0.439561047;0.711777881;0.446808517;-2;83;0
0.296852851;0.52320238;0.446589393;0.720929966;0.433314355;1;1;0
0.136245218;0.5285525;0.367024255;0.714274945;0.42971366;-2;800;0
0.167578341;0.587187243;0.557812399;0.71578808;0.434871568;-2;18.97;0
0.256568942;0.532558535;0.47644943;0.705744283;0.422611344;0.385666709;48.38;0
0.222495214;0.555399415;0.470886833;0.716131058;0.436725579;-0.352500124;82.96;0
0.293521635;0.534804682;0.377940613;0.748583884;0.434007094;1;87.5;0
0.270830491;0.516924119;0.468951042;0.704566317;0.433613462;0.694626218;1.29;0
0.292829795;0.525384137;0.627220259;0.703349664;0.43794536;1;54;0
0.200874825;0.488062942;0.548258313;0.725491342;0.435263819;-0.820880158;218.63;0
0.279291494;0.556570839;0.58426578;0.686752417;0.392336236;0.87792379;1;0
0.186459178;0.54237679;0.420684986;0.73995004;0.451480497;-1;40;0
0.294139992;0.529728129;0.284915488;0.741752036;0.434960647;1;73.94;0
0.282808268;0.516737146;0.326228868;0.71670344;0.433382339;0.954110535;88.95;0
0.268423386;0.557215178;0.381207663;0.709962712;0.439913417;0.642479165;29.5;0
0.179200505;0.499067073;0.439411759;0.731453852;0.443408184;-1;380;0
0.245948583;0.514114906;0.591158165;0.678586653;0.431428021;0.155589261;22;0
0.247965091;0.510552244;0.567655459;0.709222153;0.431152658;0.1992745;29;0
